track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,,mode,speechiness,tempo,time_signature,track_href,,valence,,,
Only Girl (In The World),0.119,0.78,235520,0.714,6jAsmDJI8iPhGWtS27kZ67,4.10E-06,11,0.217,-4.155,,0,0.0382,125.924,4,https://api.spotify.com/v1/tracks/6jAsmDJI8iPhGWtS27kZ67,,0.666,,,
Waiting For The End,0.0415,0.487,231680,0.961,01pOtDU5YHWbxuNBzlRUem,1.15E-06,4,0.553,-4.139,,1,0.132,170.005,4,https://api.spotify.com/v1/tracks/01pOtDU5YHWbxuNBzlRUem,,0.323,,,
We R Who We R,0.00709,0.734,204760,0.821,0Ji2g9AlYLVHAMG5PJoHPU,0.00281,8,0.127,-4.893,,1,0.0406,119.993,4,https://api.spotify.com/v1/tracks/0Ji2g9AlYLVHAMG5PJoHPU,,0.648,,,
DJ Got Us Fallin' In Love,0.0338,0.663,220800,0.861,4356Typ82hUiFAynbLYbPn,0,7,0.082,-3.398,,0,0.109,119.963,4,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,,0.654,,,
Teenage Dream,0.0132,0.719,227760,0.804,55qBw1900pZKfXJ6Q9A2Lc,3.02E-06,10,0.139,-4.581,,1,0.0355,119.999,4,https://api.spotify.com/v1/tracks/55qBw1900pZKfXJ6Q9A2Lc,,0.605,,,
Just A Dream - Main,0.0421,0.531,237800,0.752,3ZdJffjzJWFimSQyxgGIxN,0,1,0.12,-6.161,,1,0.0305,89.917,4,https://api.spotify.com/v1/tracks/3ZdJffjzJWFimSQyxgGIxN,,0.103,,,
Little Lion Man,0.0276,0.519,246973,0.512,2BBkIgdXLv5vyp1DR0wpQl,8.78E-05,5,0.0976,-7.986,,1,0.0282,138.596,4,https://api.spotify.com/v1/tracks/2BBkIgdXLv5vyp1DR0wpQl,,0.441,,,
Bottoms Up,0.143,0.479,220199,0.87,477pWnF7WFWb9Qs6g8rs4J,0,7,0.129,-5.739,,1,0.0442,170.047,4,https://api.spotify.com/v1/tracks/477pWnF7WFWb9Qs6g8rs4J,,0.537,,,
Like A G6,0.00676,0.435,216893,0.837,4DvhkX2ic4zWkQeWMwQ2qf,0,3,0.117,-8.126,,1,0.449,124.913,4,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,,0.778,,,
Rhythm Of Love,0.356,0.531,200200,0.542,6MDTpYxPFL0wtFd0pjfKws,0,8,0.119,-7.721,,1,0.0432,171.878,4,https://api.spotify.com/v1/tracks/6MDTpYxPFL0wtFd0pjfKws,,0.726,,,
Secrets,0.098,0.515,224693,0.767,1NhPKVLsHhFUHIOZ32QnS2,0,2,0.121,-6.199,,1,0.0352,148.024,4,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,,0.38,,,
Right Above It,0.0435,0.376,271946,0.841,1kMuU3TNQvHbqvXCWBodmP,0,3,0.578,-4.348,,0,0.356,76.052,4,https://api.spotify.com/v1/tracks/1kMuU3TNQvHbqvXCWBodmP,,0.463,,,
Club Can't Handle Me (feat. David Guetta),0.0283,0.616,234560,0.869,6ebkx7Q5tTxrCxKq4GYj0Y,0,0,0.064,-3.911,,1,0.0327,127.966,4,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,,0.473,,,
Love The Way You Lie,0.241,0.749,263373,0.925,15JINEqzVMv3SvJTAXAKED,0,10,0.52,-5.034,,1,0.227,86.989,4,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,,0.641,,,
Dirt Road Anthem,0.347,0.68,229400,0.741,2qYsSHsYkihWx043HVJQRV,1.87E-06,2,0.117,-5.055,,1,0.0357,127.024,4,https://api.spotify.com/v1/tracks/2qYsSHsYkihWx043HVJQRV,,0.635,,,
Stuck Like Glue,0.329,0.702,247586,0.795,0JcKdUGNR7zI4jJDLyYXbi,0,1,0.0505,-4.764,,1,0.0568,83.961,4,https://api.spotify.com/v1/tracks/0JcKdUGNR7zI4jJDLyYXbi,,0.836,,,
Deuces,0.0311,0.644,277013,0.739,3QkXEz9TxApuk1JpDmeWnS,0,1,0.0772,-5.103,,1,0.137,74.154,4,https://api.spotify.com/v1/tracks/3QkXEz9TxApuk1JpDmeWnS,,0.231,,,
Love Like Woe,0.139,0.697,200453,0.775,4XRZbiVdsA5qv6f6qP70lS,0,10,0.0737,-4.106,,1,0.0636,90.015,4,https://api.spotify.com/v1/tracks/4XRZbiVdsA5qv6f6qP70lS,,0.822,,,
King of Anything,0.461,0.676,207493,0.762,3VA8T3rNy5V24AXxNK5u9E,0,1,0.0574,-4.172,,1,0.0351,119.003,4,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,,0.81,,,
California Gurls,0.00446,0.791,234653,0.754,6tS3XVuOyu10897O3ae7bi,0,0,0.163,-3.729,,1,0.0569,125.014,4,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,,0.425,,,
Cooler Than Me - Single Mix,0.179,0.768,213293,0.82,2V4bv1fNWfTcyRJKmej6Sj,0,7,0.704,-4.63,,0,0.0475,129.969,4,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,,0.625,,,
Airplanes (feat. Hayley Williams),0.11,0.66,180480,0.867,6lV2MSQmRIkycDScNtrBXO,0,6,0.0368,-4.285,,0,0.116,93.033,4,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO,,0.377,,,
Not Afraid,0.529,0.855,248133,0.954,7Ie9W94M7OjPoZVV216Xus,0,0,0.205,-1.19,,0,0.264,114.635,5,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,,0.668,,,
"Hey, Soul Sister",0.185,0.673,216773,0.886,4HlFJV71xXKIGcU3kRyttv,0,1,0.0826,-4.44,,0,0.0431,97.012,4,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,,0.795,,,
Ridin' Solo,0.128,0.442,215746,0.83,6BaxqcoEM9r3LXisTyJjST,0,9,0.129,-4.02,,1,0.146,89.338,4,https://api.spotify.com/v1/tracks/6BaxqcoEM9r3LXisTyJjST,,0.578,,,
Billionaire (feat. Bruno Mars),0.297,0.633,211160,0.673,2M9ULmQwTaTGmAdXaXpfz5,0,6,0.206,-6.403,,0,0.258,86.776,4,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,,0.659,,,
What's Wrong With Them,0.08,0.692,211400,0.811,1lIVUZkvFCQy4wxSvNF2LE,0,0,0.151,-5.183,,1,0.285,149.788,4,https://api.spotify.com/v1/tracks/1lIVUZkvFCQy4wxSvNF2LE,,0.406,,,
Breakeven,0.173,0.63,261426,0.698,38xWaVFKaxZlMFvzNff2aW,0,10,0.0789,-4.51,,1,0.0244,94.023,4,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,,0.529,,,
Find Your Love,0.0246,0.623,208946,0.598,4BycRneKmOs6MhYG9THsuX,0,6,0.0324,-5.914,,0,0.167,96.081,4,https://api.spotify.com/v1/tracks/4BycRneKmOs6MhYG9THsuX,,0.822,,,
Break Your Heart,0.00155,0.666,186266,0.899,1CdqVF1ywD0ZO1zXtB9yWa,0,8,0.0677,-4.676,,1,0.028,122.05,4,https://api.spotify.com/v1/tracks/1CdqVF1ywD0ZO1zXtB9yWa,,0.629,,,
There Goes My Baby,0.175,0.626,281293,0.52,6IUiqtI8tE49sqGbmtrNd8,0,9,0.13,-8.077,,0,0.0892,77.468,4,https://api.spotify.com/v1/tracks/6IUiqtI8tE49sqGbmtrNd8,,0.257,,,
Your Love Is My Drug,0.0049,0.829,187066,0.607,4AboqNl74jNDpJhPfqYDmj,0,1,0.0986,-3.876,,1,0.0897,120.044,4,https://api.spotify.com/v1/tracks/4AboqNl74jNDpJhPfqYDmj,,0.766,,,
Nothin' On You (feat. Bruno Mars),0.386,0.688,268320,0.853,59dLtGBS26x7kc0rHbaPrq,0,10,0.0862,-5.814,,1,0.0493,103.993,4,https://api.spotify.com/v1/tracks/59dLtGBS26x7kc0rHbaPrq,,0.743,,,
All I Do Is Win,0.0104,0.549,227293,0.791,6u5M4jPpYkoRV4vVHDQvkd,0,10,0.444,-3.535,,1,0.133,150.094,4,https://api.spotify.com/v1/tracks/6u5M4jPpYkoRV4vVHDQvkd,,0.293,,,
Haven't Met You Yet,0.152,0.615,244586,0.733,4fIWvT19w9PR0VVBuPYpWA,0,8,0.109,-4.808,,1,0.0335,122.58,4,https://api.spotify.com/v1/tracks/4fIWvT19w9PR0VVBuPYpWA,,0.796,,,
Rude Boy,0.113,0.563,222920,0.75,60jzFy6Nn4M0iD1d94oteF,0,11,0.0788,-4.496,,1,0.127,173.906,4,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,,0.812,,,
Telephone,0.00748,0.827,220626,0.821,1IaYWv32nFFMdljBIjMY5T,0.0015,3,0.115,-5.864,,1,0.0419,122.017,4,https://api.spotify.com/v1/tracks/1IaYWv32nFFMdljBIjMY5T,,0.684,,,
Whataya Want from Me,0.00706,0.44,227320,0.683,2rDwdvBma1O1eLzo29p2cr,0,11,0.0593,-4.732,,0,0.0489,185.948,4,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,,0.445,,,
I Gotta Feeling,0.0823,0.741,289133,0.748,4vp2J1l5RD4gMZwGFLfRAu,0,0,0.34,-6.299,,1,0.0264,127.965,4,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,,0.6,,,
TiK ToK,0.0746,0.755,199693,0.832,5OMwQFBcte0aWFJFqrr5oj,1.27E-06,2,0.291,-2.741,,0,0.116,120.032,4,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,,0.735,,,
I Made It (Cash Money Heroes),0.0481,0.4,249546,0.944,6H2wnX7ytNeCKERIVqCwgs,0,7,0.345,-2.902,,1,0.184,124.224,5,https://api.spotify.com/v1/tracks/6H2wnX7ytNeCKERIVqCwgs,,0.574,,,
Hey Daddy (Daddy's Home),0.000176,0.59,224093,0.698,030OCtLMrljNhp8OWHBWW3,0,11,0.107,-4.262,,1,0.0286,95.975,4,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,,0.352,,,
Imma Be,0.184,0.619,257560,0.539,5OiLJ8tjUPFiPX2gVM8fxJ,0,0,0.288,-6.9,,1,0.387,145.618,0,https://api.spotify.com/v1/tracks/5OiLJ8tjUPFiPX2gVM8fxJ,,0.424,,,
All The Right Moves,0.284,0.53,238000,0.95,5XRHGXut00SrJUFmcn2lQF,1.01E-05,0,0.211,-3.526,,1,0.0503,146.035,4,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,,0.733,,,
Carry Out (Featuring Justin Timberlake),0.117,0.478,232466,0.569,2DHc2e5bBn4UzY0ENVFrUl,0.0669,10,0.248,-6.764,,0,0.148,95.988,4,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,,0.259,,,
Say Aah - feat. Fabolous,0.00453,0.724,207546,0.87,2fQ6sBFWaLv2Gxos4igHLy,0,1,0.833,-3.614,,0,0.113,93.01,4,https://api.spotify.com/v1/tracks/2fQ6sBFWaLv2Gxos4igHLy,,0.81,,,
BedRock,0.109,0.732,288133,0.659,3iL2l5gUqyPS6vDwJFgJTR,0,8,0.141,-6.089,,1,0.225,148.001,4,https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR,,0.575,,,
Live Like We're Dying,0.0267,0.578,212746,0.9,51YhN4y2tOvfI0Sv1hoBRo,0,0,0.287,-2.501,,1,0.0443,92.011,4,https://api.spotify.com/v1/tracks/51YhN4y2tOvfI0Sv1hoBRo,,0.934,,,
Naturally,0.0211,0.629,202586,0.906,1YaVmBh7EAeR54FIjuFcb5,1.17E-06,10,0.0551,-5.393,,0,0.0583,132.64,4,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,,0.847,,,
Sexy Chick - feat. Akon,0.0816,0.809,194346,0.562,4MKzCHlZvkwJOQRNkdw4zq,0.000418,11,0.105,-7.694,,0,0.0534,130.003,4,https://api.spotify.com/v1/tracks/4MKzCHlZvkwJOQRNkdw4zq,,0.798,,,
How Low,0.00248,0.784,201586,0.498,1WtTLtofvcjQM3sXSMkDdX,1.23E-06,1,0.224,-6.977,,1,0.0533,143.96,4,https://api.spotify.com/v1/tracks/1WtTLtofvcjQM3sXSMkDdX,,0.418,,,
According To You,0.0233,0.619,200346,0.917,72phhQtfwZcRweweRxxkmU,1.21E-05,5,0.0986,-2.582,,1,0.0507,131.002,4,https://api.spotify.com/v1/tracks/72phhQtfwZcRweweRxxkmU,,0.552,,,
Empire State of Mind (Part II) Broken Down,0.739,0.479,216480,0.368,5sra5UY6sD658OabHL3QtI,4.10E-05,6,0.118,-7.784,,1,0.0341,92.959,4,https://api.spotify.com/v1/tracks/5sra5UY6sD658OabHL3QtI,,0.142,,,
You Belong With Me,0.162,0.687,231133,0.783,3GCL1PydwsLodcpv0Ll1ch,1.35E-05,6,0.114,-4.44,,1,0.0386,129.964,4,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,,0.443,,,
Fireflies,0.0294,0.591,228346,0.649,3DamFFqW32WihKkTVlwTYQ,0,3,0.133,-6.72,,1,0.0417,90.002,4,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,,0.489,,,
Whatcha Say,0.0444,0.615,221253,0.711,67T6l4q3zVjC5nZZPXByU8,0,11,0.145,-5.507,,1,0.0779,144.036,4,https://api.spotify.com/v1/tracks/67T6l4q3zVjC5nZZPXByU8,,0.711,,,
Two Is Better Than One,0.189,0.521,242840,0.702,1MaqkdFNIKPdpQGDzme5ss,0,0,0.0962,-5.189,,1,0.0331,127.976,4,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,,0.25,,,
Meet Me Halfway,0.00489,0.785,284373,0.604,0xfpx7AiwgSKEtjotea2L6,2.74E-05,11,0.25,-6.79,,0,0.0834,130.03,4,https://api.spotify.com/v1/tracks/0xfpx7AiwgSKEtjotea2L6,,0.436,,,
Paparazzi,0.0947,0.755,208306,0.688,16Me2jlMlTX4xsps2j71mC,0,8,0.0852,-3.97,,1,0.0535,114.928,4,https://api.spotify.com/v1/tracks/16Me2jlMlTX4xsps2j71mC,,0.429,,,
Party In The U.S.A.,0.00124,0.454,202066,0.708,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,10,0.0679,-4.526,,0,0.0675,192.18,4,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,,0.483,,,
Evacuate the Dancefloor - Radio Edit,0.0174,0.748,208360,0.696,5uXR7Nanrm9FfWDrpQBGfN,0,0,0.267,-5.975,,1,0.0493,127.002,4,https://api.spotify.com/v1/tracks/5uXR7Nanrm9FfWDrpQBGfN,,0.891,,,
Fallin' For You,0.156,0.644,215546,0.834,1le5KVGTF1xWf2aUj7ruLy,0,4,0.112,-6.473,,1,0.0275,117.043,4,https://api.spotify.com/v1/tracks/1le5KVGTF1xWf2aUj7ruLy,,0.593,,,
Fifteen,0.067,0.556,294333,0.651,4t0OI7XrODjSkAu3bTPmWj,0,7,0.145,-4.396,,1,0.0266,95.485,4,https://api.spotify.com/v1/tracks/4t0OI7XrODjSkAu3bTPmWj,,0.203,,,
Hell Breaks Loose,0.123,0.685,244160,0.884,0FXfAepEmqVCMnvOpb8Hoj,0,6,0.105,-3.072,,1,0.188,79.903,4,https://api.spotify.com/v1/tracks/0FXfAepEmqVCMnvOpb8Hoj,,0.902,,,
She Wolf,0.289,0.865,188866,0.69,4cS2HQ6jK80vqdY9ofpztx,0.0138,7,0.225,-7.448,,1,0.0444,121.983,4,https://api.spotify.com/v1/tracks/4cS2HQ6jK80vqdY9ofpztx,,0.868,,,
Hotel Room Service,0.00705,0.851,237640,0.629,6Rb0ptOEjBjPPQUlQtQGbL,0.000372,1,0.0746,-8.385,,1,0.175,125.984,4,https://api.spotify.com/v1/tracks/6Rb0ptOEjBjPPQUlQtQGbL,,0.789,,,
Good Girls Go Bad (feat. Leighton Meester),0.0116,0.594,196413,0.874,7kMfu3KUydmrFVGEAhjtyl,0,0,0.549,-3.716,,1,0.0815,119.964,4,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,,0.628,,,
Throw It In The Bag,0.165,0.852,231573,0.559,6c0GmyBsE7mQtrVvxJaWc3,0,11,0.0761,-7.441,,0,0.0376,86.018,4,https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3,,0.673,,,
Come In With The Rain,0.118,0.517,238106,0.448,4pl5zcqCv4vc3cB7M4MZ6f,2.56E-06,7,0.212,-6.16,,1,0.0258,143.952,4,https://api.spotify.com/v1/tracks/4pl5zcqCv4vc3cB7M4MZ6f,,0.231,,,
Superstar (feat. Matthew Santos),0.207,0.572,289000,0.822,7dltD9eEX7X1zk8JJ9BS0e,0,11,0.359,-6.015,,0,0.361,94.812,4,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,,0.472,,,
Big Green Tractor,0.646,0.623,204200,0.59,4KAzYqfcijCSZa2P3etHoM,0,4,0.295,-5.014,,1,0.028,137.071,4,https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM,,0.579,,,
Boom Boom Pow,0.15,0.869,251440,0.851,7xRNsqOQOgWbHV1nbXnfXN,0.000873,9,0.136,-6.201,,1,0.0827,130.09,4,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,,0.395,,,
I Know You Want Me (Calle Ocho),0.0152,0.817,237120,0.733,13plQdOoWSSXPRUSZc5FuM,4.31E-05,2,0.107,-6.009,,1,0.145,127.056,4,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,,0.833,,,
Knock You Down,0.0124,0.593,326186,0.883,58FUwmyGUqkt53YPUcm7cJ,0,8,0.177,-4.781,,1,0.186,155.171,4,https://api.spotify.com/v1/tracks/58FUwmyGUqkt53YPUcm7cJ,,0.671,,,
Time for Miracles,0.00532,0.26,282813,0.7,4Czm9ZRnUzQJZn9y5QYwxf,0,2,0.357,-3.58,,1,0.0312,147.872,4,https://api.spotify.com/v1/tracks/4Czm9ZRnUzQJZn9y5QYwxf,,0.202,,,
Best I Ever Had,0.219,0.427,257760,0.861,3fyMH1t6UPeR5croea9PrR,0,1,0.277,-4.874,,1,0.376,161.776,4,https://api.spotify.com/v1/tracks/3fyMH1t6UPeR5croea9PrR,,0.581,,,
Battlefield,0.0178,0.613,241920,0.634,1Nme6K1PYAh7p7uygyuRdf,0,2,0.0719,-3.472,,1,0.0339,144.953,4,https://api.spotify.com/v1/tracks/1Nme6K1PYAh7p7uygyuRdf,,0.37,,,
Please Don't Leave Me,0.00971,0.591,231560,0.841,2tAtg37styBgPSHzKnJQYB,0,6,0.262,-4.498,,1,0.0375,138.037,4,https://api.spotify.com/v1/tracks/2tAtg37styBgPSHzKnJQYB,,0.751,,,
Pretty Wings - uncut,0.252,0.563,310520,0.402,22NLm3IIR9NLG0cUYtmHMW,2.07E-06,9,0.0886,-10.496,,1,0.0668,115.561,4,https://api.spotify.com/v1/tracks/22NLm3IIR9NLG0cUYtmHMW,,0.2,,,
Waking Up In Vegas,0.0012,0.524,199186,0.878,6fvxos1qSHrIgOkKw4dhWS,0,5,0.098,-3.108,,0,0.0346,130.989,4,https://api.spotify.com/v1/tracks/6fvxos1qSHrIgOkKw4dhWS,,0.59,,,
I'm Yours,0.595,0.686,242186,0.457,1EzrEOXmMH3G43AXT1y7pA,0,11,0.105,-8.322,,1,0.0468,150.953,4,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,,0.718,,,
Poker Face,0.139,0.846,237200,0.815,0WfKDYeUAoLA3vdvLKKWMW,2.19E-06,4,0.131,-4.512,,1,0.0761,118.999,4,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,,0.831,,,
LoveGame,0.00587,0.892,216333,0.649,5c0Wgs68kjgViFCVDGLB2I,1.30E-06,6,0.323,-5.644,,0,0.0652,105.041,4,https://api.spotify.com/v1/tracks/5c0Wgs68kjgViFCVDGLB2I,,0.85,,,
The Climb,0.0834,0.327,236066,0.588,0V8FYVlBFuXXTIvRnMbZyS,0,4,0.104,-6.611,,1,0.0336,161.074,4,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,,0.329,,,
Second Chance,0.00107,0.46,222066,0.796,0CwYG1UnRmOx8Q1EzElCIL,0,0,0.106,-4.501,,0,0.0333,100.011,4,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,,0.182,,,
Birthday Sex,0.261,0.675,226506,0.545,4NpDZPwSXmL0cCTaJuVrCw,0,7,0.162,-5.614,,0,0.0443,60.048,4,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,,0.445,,,
DONTTRUSTME,0.0163,0.791,192573,0.713,5jzX4dWVQeBTtfBaXnMRt5,0,5,0.189,-3.742,,0,0.254,130.012,4,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,,0.514,,,
Halo,0.272,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0,11,0.0563,-5.908,,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,,0.472,,,
If Today Was Your Last Day,8.67E-05,0.485,249066,0.911,4QJLKU75Rg4558f4LbDBRi,0,3,0.092,-5.749,,1,0.0355,89.956,4,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,,0.568,,,
You Found Me,0.0187,0.338,241853,0.803,4IoYz8XqqdowINzfRrFnhi,0,8,0.136,-5.412,,0,0.0413,151.994,4,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,,0.4,,,
I Run To You,0.163,0.656,256013,0.786,2YVCkTYJpv5jelYrHYoEG8,5.99E-05,3,0.124,-4.451,,1,0.034,113.963,4,https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8,,0.378,,,
That's Not My Name,0.0451,0.755,310573,0.901,2DNdEpV9UnsYjL6w1Dp1aS,0.0373,9,0.363,-3.152,,1,0.0893,145.042,4,https://api.spotify.com/v1/tracks/2DNdEpV9UnsYjL6w1Dp1aS,,0.959,,,
Right Round,0.009,0.72,204640,0.672,3GpbwCm3YxiWDvy29Uo3vP,0,7,0.232,-6.852,,1,0.0551,124.986,4,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,,0.705,,,
Whatever It Is,0.443,0.686,208213,0.576,4o8STNAL91xc7EvuvqSKk1,1.70E-05,1,0.212,-6.632,,1,0.0284,83.971,4,https://api.spotify.com/v1/tracks/4o8STNAL91xc7EvuvqSKk1,,0.72,,,
Day 'N' Nite (nightmare),0.503,0.878,221266,0.446,5FEXPoPnzueFJQCPRIrC3c,6.32E-06,11,0.117,-6.362,,0,0.0635,138.035,4,https://api.spotify.com/v1/tracks/5FEXPoPnzueFJQCPRIrC3c,,0.805,,,
Gives You Hell,0.0156,0.714,213106,0.725,6ihL9TjfRjadfEePzXXyVF,0,4,0.0726,-6.411,,1,0.0402,99.988,4,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,,0.59,,,
Just Dance,0.0337,0.822,241933,0.753,6HkjpGIOHv4y0IBAxUbE5z,1.76E-05,1,0.218,-4.499,,0,0.0332,118.982,4,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,,0.709,,,
Kiss Me Thru The Phone,0.0175,0.761,193386,0.724,2q4rjDy9WhaN3o9MvDbO21,0,7,0.116,-3.818,,1,0.111,149.936,4,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,,0.815,,,
My Life Would Suck Without You,0.0014,0.526,211162,0.882,4Dm32oO01YpIubCHaAtKkN,0,9,0.144,-4.006,,1,0.0509,144.982,4,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,,0.424,,,
Dead And Gone (feat. Justin Timberlake),0.0402,0.713,299746,0.746,7IhsLJMqdxoo7YAZjaSMru,0,0,0.601,-4.99,,1,0.259,135.021,4,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,,0.47,,,
"1, 2, 3, 4",0.566,0.458,198360,0.55,5VWmMZCfJ4yVkJw9ZLFXej,1.39E-05,2,0.108,-7.092,,1,0.0262,90.56,4,https://api.spotify.com/v1/tracks/5VWmMZCfJ4yVkJw9ZLFXej,,0.56,,,
She's Country,0.198,0.553,220573,0.872,0PspNrE4MSjr1JeB4OW0jn,0,1,0.0659,-2.832,,0,0.0782,172.138,4,https://api.spotify.com/v1/tracks/0PspNrE4MSjr1JeB4OW0jn,,0.638,,,
Note To God,0.519,0.52,238026,0.586,7MlEmf2a7vrvXJ1v0AHFoe,1.03E-06,9,0.0783,-5.383,,1,0.0384,120.119,4,https://api.spotify.com/v1/tracks/7MlEmf2a7vrvXJ1v0AHFoe,,0.0637,,,
Mad,0.661,0.727,254533,0.649,6Hn9Uc1mMNfqChXU3txNke,0,0,0.111,-5.356,,1,0.0338,129.992,4,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,,0.669,,,
Rockin' That Thang - Album Version (Edited),0.138,0.674,221933,0.612,3oJJ1dQBxiFYGMQSe2SluG,0,8,0.334,-4.857,,1,0.0453,77.995,4,https://api.spotify.com/v1/tracks/3oJJ1dQBxiFYGMQSe2SluG,,0.662,,,
Circus,0.147,0.791,192360,0.733,7jk7gqyEonmVVYahZN5zhW,0.000381,6,0.0713,-5.215,,0,0.052,114.98,4,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,,0.761,,,
Hot N Cold,7.95E-05,0.706,220226,0.841,1y4eb6hmAvsqlDOl3fx9kk,0,7,0.0688,-3.956,,1,0.0418,132.032,4,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,,0.861,,,
Let It Rock,0.00106,0.607,231173,0.781,6TrNRd98WksT9Kkmx9uj6R,0,7,0.0769,-4.276,,1,0.0407,113.183,4,https://api.spotify.com/v1/tracks/6TrNRd98WksT9Kkmx9uj6R,,0.482,,,
Viva La Vida,0.0941,0.485,242373,0.619,1mea3bSkSGXuIRvnydlB5b,3.31E-06,5,0.109,-7.115,,0,0.0289,138.017,4,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,,0.416,,,
Single Ladies (Put a Ring on It),0.0383,0.426,193213,0.584,5R9a4t5t5O0IsznsrKPVro,0,1,0.188,-5.293,,1,0.296,193.437,4,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro,,0.272,,,
White Horse,0.305,0.578,234426,0.34,6wn61Fzx9XMxQmieLpoIhW,0,0,0.104,-8.027,,1,0.0264,92.702,4,https://api.spotify.com/v1/tracks/6wn61Fzx9XMxQmieLpoIhW,,0.223,,,
Gotta Be Somebody,0.000354,0.536,252653,0.89,06T10fEzN8ZCcqzQZYA184,0.00165,0,0.133,-5.222,,1,0.0601,115.998,4,https://api.spotify.com/v1/tracks/06T10fEzN8ZCcqzQZYA184,,0.205,,,
Live Your Life (feat. Rihanna),0.071,0.375,338853,0.862,3jlbL2OTD5YmIunYzgQTAN,0,11,0.211,-3.363,,0,0.255,159.841,4,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,,0.478,,,
