,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
I Gotta Feeling,4vp2J1l5RD4gMZwGFLfRAu,0.0823,0.741,289133,0.748,0.0,0,0.34,-6.299,1,0.0264,127.965,0.6,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu
I Kissed A Girl,14iN3o8ptQ8cFVZTEmyQRV,0.00223,0.699,179640,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,0.696,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV
911,1Ov4E4nE7E0yzeqpbhEE5g,0.243,0.72,259347,0.666,5.79e-06,7,0.0872,-9.162,1,0.227,87.024,0.707,https://api.spotify.com/v1/tracks/1Ov4E4nE7E0yzeqpbhEE5g
Gold Digger,5XJJdNPkwmbUwE79gv0NxK,0.0192,0.646,207401,0.696,0.0,1,0.0762,-5.572,0,0.342,92.88,0.625,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK
Survivor,2Mpj1Ul5OFPyyP4wB62Rvi,0.0559,0.514,254027,0.911,0.0,1,0.775,-2.027,0,0.41,161.109,0.619,https://api.spotify.com/v1/tracks/2Mpj1Ul5OFPyyP4wB62Rvi
No Air (feat. Chris Brown),1jUA4rb6ZCv4gby4YU53xq,0.0521,0.466,264373,0.759,0.0,8,0.0587,-4.978,0,0.199,160.033,0.328,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq
Apologize,24nRdDUUIdM2mv1YdwMdu6,0.0252,0.657,184827,0.588,0.0,8,0.087,-6.005,1,0.0272,118.022,0.105,https://api.spotify.com/v1/tracks/24nRdDUUIdM2mv1YdwMdu6
Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah,0.243,0.909,229933,0.539,0.0,8,0.0674,-4.278,0,0.116,90.038,0.869,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah
Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy,0.0336,0.835,267080,0.669,6.92e-05,6,0.0535,-5.582,0,0.0643,122.668,0.542,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy
Dilemma,0ARK753YaiJbpLUk7z5yIM,0.211,0.725,289173,0.534,2.91e-05,2,0.221,-8.364,0,0.167,168.119,0.621,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM
U Remind Me,2QsZVnbWVSjKMXK6K3uRBL,0.194,0.657,266893,0.629,0.0,6,0.254,-4.938,1,0.0782,93.985,0.726,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL
Hollaback Girl,0eqH0ALoDQevq59YcQ53KE,0.35,0.926,199853,0.916,6.17e-06,10,0.0234,-2.221,0,0.0929,110.007,0.904,https://api.spotify.com/v1/tracks/0eqH0ALoDQevq59YcQ53KE
Bye Bye Bye,2yiZyjMEByt9sJBZWnWaDR,0.0198,0.571,199640,0.87,6.6e-06,8,0.0564,-3.877,0,0.0641,172.716,0.813,https://api.spotify.com/v1/tracks/2yiZyjMEByt9sJBZWnWaDR
Every time we touch,2gOlrge3YTmYPwsCGgU62K,0.00281,0.633,197124,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,142.027,0.493,https://api.spotify.com/v1/tracks/2gOlrge3YTmYPwsCGgU62K
Chasing Pavements,2OuNgtXKeCSORKqdl0MxKk,0.318,0.614,210507,0.471,0.0,5,0.11,-6.087,0,0.0256,80.024,0.32,https://api.spotify.com/v1/tracks/2OuNgtXKeCSORKqdl0MxKk
Drop It Like It's Hot,6HHytHLXLX8QfWTtGfFSvH,0.169,0.892,266067,0.628,0.0,1,0.102,-3.832,1,0.216,92.063,0.676,https://api.spotify.com/v1/tracks/6HHytHLXLX8QfWTtGfFSvH
Ordinary People,58CrldAc1Z5WIBozT1NMJH,0.929,0.469,281467,0.132,0.0,10,0.0873,-14.001,1,0.0807,67.011,0.36,https://api.spotify.com/v1/tracks/58CrldAc1Z5WIBozT1NMJH
One More Time - Short Radio Edit,0ijhkvBpA7OBlY4clWSUZw,0.0348,0.648,235467,0.671,0.0,2,0.376,-8.49,1,0.104,122.891,0.533,https://api.spotify.com/v1/tracks/0ijhkvBpA7OBlY4clWSUZw
Kids,1jJci4qxiYcOHhQR247rEU,0.00076,0.451,302840,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,0.172,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU
Maria Maria (feat. The Product G&B) - Radio Edit,3mZjcZH6CEp4YBm7iz3P7l,0.0532,0.755,237920,0.744,1.25e-05,4,0.0263,-5.042,0,0.0996,97.923,0.819,https://api.spotify.com/v1/tracks/3mZjcZH6CEp4YBm7iz3P7l
Single Ladies (Put a Ring on It),5R9a4t5t5O0IsznsrKPVro,0.0383,0.426,193213,0.584,0.0,1,0.188,-5.293,1,0.296,193.437,0.272,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro
Unwritten,1D1nixOVWOxvNfWi0UD7VX,0.00577,0.706,259333,0.801,0.0,5,0.0822,-6.333,1,0.0399,100.013,0.63,https://api.spotify.com/v1/tracks/1D1nixOVWOxvNfWi0UD7VX
Complicated,34xZFT7artr3SGqgSoR88L,0.0615,0.582,244507,0.758,8.41e-06,5,0.309,-5.951,1,0.0464,77.982,0.413,https://api.spotify.com/v1/tracks/34xZFT7artr3SGqgSoR88L
Fallin',0KQx6HOpJueiSkztcS0r7D,0.263,0.653,210200,0.609,0.00101,11,0.233,-7.519,0,0.037,95.982,0.482,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D
It Wasn't Me,0OaunKfsxkgBvPv68jBbmm,0.0503,0.852,227547,0.604,0.0,0,0.327,-4.569,1,0.0642,94.762,0.667,https://api.spotify.com/v1/tracks/0OaunKfsxkgBvPv68jBbmm
Bootylicious,09mkdGhqb5ySKVsnkx9hy2,0.00247,0.835,207733,0.833,0.0,1,0.171,-4.364,0,0.284,103.358,0.586,https://api.spotify.com/v1/tracks/09mkdGhqb5ySKVsnkx9hy2
Oops!...I Did It Again,4jUuqKRr1fB4c1RvU6syls,0.317,0.755,210853,0.832,1.9e-05,11,0.219,-4.869,1,0.0462,95.044,0.888,https://api.spotify.com/v1/tracks/4jUuqKRr1fB4c1RvU6syls
Since U Been Gone,3iJTbZDSnZ676y5qObWDm0,0.00169,0.664,188960,0.741,0.0502,0,0.113,-5.391,1,0.0343,131.006,0.409,https://api.spotify.com/v1/tracks/3iJTbZDSnZ676y5qObWDm0
Sex on Fire,395C2pn0PdOYPzM4B1jLoO,0.00166,0.544,204587,0.903,0.00632,9,0.1,-5.651,1,0.0545,153.629,0.432,https://api.spotify.com/v1/tracks/395C2pn0PdOYPzM4B1jLoO
The Scientist,75JFxkI2RXiU7L9VXzMkle,0.727,0.56,309600,0.442,1.71e-05,5,0.11,-7.224,1,0.0243,146.448,0.212,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle
"One, Two Step",7uKcScNXuO3MWw6LowBjW1,0.042,0.944,203787,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,0.842,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1
Halo,4JehYebiI9JE8sR8MisGVb,0.272,0.508,261640,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,0.472,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb
Love Song,4E6cwWJWZw2zWf7VFbH7wf,0.0208,0.583,258827,0.786,0.0,2,0.188,-3.142,0,0.0301,123.052,0.573,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf
Love Story,1vrd6UOGamcKNGnSHJQlSt,0.17,0.618,235267,0.741,0.0,2,0.0822,-3.95,1,0.031,118.984,0.296,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt
Marry You,6SKwQghsR8AISlxhcwyA9R,0.332,0.62,230120,0.832,0.0,10,0.104,-4.848,1,0.036,144.926,0.481,https://api.spotify.com/v1/tracks/6SKwQghsR8AISlxhcwyA9R
Beautiful,3TCauNPqFiniaYHBvEVoHG,0.578,0.457,238560,0.573,3.05e-06,5,0.114,-3.866,0,0.0275,76.193,0.0992,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG
Rock Your Body,1AWQoqb9bSvzTjaLralEkT,0.202,0.891,267267,0.714,0.000234,4,0.0521,-6.055,0,0.14,100.972,0.818,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT
Because of You,1258tSoXDDa43uqT75r5N0,0.243,0.583,220373,0.58,0.0,5,0.198,-5.395,0,0.0319,139.82,0.119,https://api.spotify.com/v1/tracks/1258tSoXDDa43uqT75r5N0
Murder On The Dancefloor,2Za2mUwmQoSxWPscaY2vxl,0.00312,0.734,230013,0.848,1.16e-05,1,0.313,-5.285,0,0.0309,117.31,0.863,https://api.spotify.com/v1/tracks/2Za2mUwmQoSxWPscaY2vxl
So What,7bprRkhvOXWmWpqOrEWbXu,0.000105,0.531,214520,0.864,2.05e-06,11,0.346,-2.978,1,0.0433,126.02,0.401,https://api.spotify.com/v1/tracks/7bprRkhvOXWmWpqOrEWbXu
Mr. Brightside,0eGsygTp906u18L0Oimnem,0.00113,0.351,222076,0.928,0.0,1,0.0988,-3.71,1,0.0759,148.03,0.239,https://api.spotify.com/v1/tracks/0eGsygTp906u18L0Oimnem
Viva La Vida,1mea3bSkSGXuIRvnydlB5b,0.0941,0.485,242373,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,0.416,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b
Bleeding Love,6LtPIXlIzPOTF8vTecYjRe,0.192,0.635,262693,0.647,0.0,5,0.154,-5.865,1,0.0351,104.054,0.203,https://api.spotify.com/v1/tracks/6LtPIXlIzPOTF8vTecYjRe
F**k You,3ydfhgIZIc2j39NLIhpJpq,0.193,0.693,223694,0.879,0.0,0,0.124,-3.988,1,0.0578,127.457,0.753,https://api.spotify.com/v1/tracks/3ydfhgIZIc2j39NLIhpJpq
Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,0.142,0.843,270507,0.805,0.0,4,0.0771,-5.946,0,0.269,94.946,0.615,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV
Just The Way You Are,47Slg6LuqLaX0VodpSCvPt,0.0151,0.637,220733,0.843,0.0,5,0.0876,-5.413,1,0.0432,109.012,0.434,https://api.spotify.com/v1/tracks/47Slg6LuqLaX0VodpSCvPt
When Love Takes Over (feat. Kelly Rowland),619bJQ9uDi8dnXzLebFI7y,0.0144,0.658,189000,0.863,0.000193,11,0.2,-4.64,1,0.0255,129.972,0.496,https://api.spotify.com/v1/tracks/619bJQ9uDi8dnXzLebFI7y
I Know You Want Me (Calle Ocho),6a8GbQIlV8HBUW3c6Uk9PH,0.0142,0.824,237120,0.743,2.12e-05,2,0.237,-5.995,1,0.141,127.046,0.804,https://api.spotify.com/v1/tracks/6a8GbQIlV8HBUW3c6Uk9PH
Get Busy,5qTvkDrSfvwDv6RBjjcfQr,0.615,0.735,211666,0.824,0.0,10,0.158,-4.143,0,0.036,100.202,0.726,https://api.spotify.com/v1/tracks/5qTvkDrSfvwDv6RBjjcfQr
Seven Nation Army,3m6KkYKdnbffMpGd9Pm9FP,0.00666,0.745,231920,0.466,0.35,4,0.272,-7.62,0,0.0864,123.889,0.303,https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP
A Thousand Miles - Single Version,6t6rudGjkLftasgUiSGcPN,0.264,0.566,237920,0.825,0.0,11,0.218,-4.504,1,0.0383,94.991,0.278,https://api.spotify.com/v1/tracks/6t6rudGjkLftasgUiSGcPN
So Sick,4SRqDmPxYX0pUb5B5ut2Ri,0.246,0.452,207187,0.574,0.0,6,0.189,-8.336,1,0.31,92.791,0.58,https://api.spotify.com/v1/tracks/4SRqDmPxYX0pUb5B5ut2Ri
"Hey, Soul Sister",0KpfYajJVVGgQ32Dby7e9i,0.217,0.675,216667,0.885,0.0,1,0.086,-4.432,0,0.0436,97.03,0.768,https://api.spotify.com/v1/tracks/0KpfYajJVVGgQ32Dby7e9i
Snow (Hey Oh),6fgbQt13JlpN59PytgTMsA,0.116,0.427,334667,0.9,1.75e-05,11,0.119,-3.674,1,0.0499,104.655,0.599,https://api.spotify.com/v1/tracks/6fgbQt13JlpN59PytgTMsA
Mercy,1zusIxNqJu8i4g6P6hJ2Qa,0.266,0.793,219920,0.859,0.000356,0,0.133,-3.774,1,0.0332,129.912,0.964,https://api.spotify.com/v1/tracks/1zusIxNqJu8i4g6P6hJ2Qa
I Write Sins Not Tragedies,4bPQs0PHn4xbipzdPfn6du,0.0938,0.567,187613,0.795,0.0,9,0.114,-4.985,0,0.134,170.06,0.635,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du
How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,0.00135,0.446,223840,0.764,0.0,10,0.099,-5.042,1,0.033,172.094,0.543,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf
Fireflies,1mr3616BzLdhXfJmLmRsO8,0.0274,0.513,228347,0.661,0.0,3,0.118,-6.8,1,0.0439,180.118,0.461,https://api.spotify.com/v1/tracks/1mr3616BzLdhXfJmLmRsO8
Breakeven,4bCIt1XfHHGWo1UHKM11y9,0.173,0.63,261427,0.698,0.0,10,0.0789,-4.51,1,0.0244,94.023,0.529,https://api.spotify.com/v1/tracks/4bCIt1XfHHGWo1UHKM11y9
Breathless,5OQGeJ1ceykovrykZsGhqL,0.0541,0.607,207507,0.82,6.8e-05,11,0.269,-7.754,1,0.0597,126.988,0.768,https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL
Wherever You Will Go,2n6FX3Jcg4b4Leoz0GOqBF,0.0414,0.555,208507,0.717,0.0,2,0.116,-5.114,1,0.0269,112.03,0.374,https://api.spotify.com/v1/tracks/2n6FX3Jcg4b4Leoz0GOqBF
Dirrty,24M8VYT1SmWd7Z2Nq43xJX,0.107,0.64,298853,0.889,0.0,2,0.339,-3.073,1,0.322,99.931,0.436,https://api.spotify.com/v1/tracks/24M8VYT1SmWd7Z2Nq43xJX
Lady - Hear Me Tonight,106X4facOVhIkDR3cLBCym,0.00793,0.72,307154,0.808,0.0293,6,0.0634,-5.627,1,0.0379,126.041,0.869,https://api.spotify.com/v1/tracks/106X4facOVhIkDR3cLBCym
You've Got The Love,0fPf9CDFzVnHpcfld5XVtO,0.00407,0.571,168667,0.708,0.0,6,0.125,-4.74,1,0.0329,109.899,0.398,https://api.spotify.com/v1/tracks/0fPf9CDFzVnHpcfld5XVtO
Call On Me - Radio Edit,65Wn0KpbPXTVLNQNEMtK1j,0.00427,0.597,171360,0.837,0.00114,10,0.839,-6.518,1,0.375,126.342,0.447,https://api.spotify.com/v1/tracks/65Wn0KpbPXTVLNQNEMtK1j
Hot N Cold,0iGckQFyv6svOfAbAY9aWJ,7.95e-05,0.706,220227,0.841,0.0,7,0.0688,-3.956,1,0.0418,132.032,0.861,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ
Beautiful Girls,1peT7rhuRsVvJVSSd0iXXp,0.137,0.543,241667,0.642,0.0,4,0.243,-6.533,1,0.0888,117.923,0.749,https://api.spotify.com/v1/tracks/1peT7rhuRsVvJVSSd0iXXp
I Don't Want to Be,1ccNXmmgYnajJ8ulYYEK9Y,0.0089,0.435,219080,0.887,0.0,0,0.161,-3.934,0,0.0846,154.451,0.463,https://api.spotify.com/v1/tracks/1ccNXmmgYnajJ8ulYYEK9Y
Somewhere Only We Know,1SKPmfSYaPsETbRHaiA18G,0.06,0.448,237147,0.665,2.55e-05,9,0.0828,-4.203,1,0.026,172.004,0.304,https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G
You're Beautiful,5pbajJXEPdcoXQPXoAVR1t,0.633,0.675,209493,0.479,1.76e-05,0,0.088,-9.87,0,0.0278,81.998,0.454,https://api.spotify.com/v1/tracks/5pbajJXEPdcoXQPXoAVR1t
I'm Like A Bird,2ze7s5CrESggiWA3RpDYIy,0.147,0.622,243160,0.616,3.87e-06,10,0.218,-5.107,1,0.0349,89.673,0.598,https://api.spotify.com/v1/tracks/2ze7s5CrESggiWA3RpDYIy
Hero,3Y8WRvVlQHMvtBwaV4TGlJ,0.147,0.555,264240,0.638,2.31e-05,7,0.107,-5.555,1,0.0418,151.933,0.149,https://api.spotify.com/v1/tracks/3Y8WRvVlQHMvtBwaV4TGlJ
