,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,0.000373,0.398,278680,0.952,7.75e-05,4,0.1,-6.042,1,0.061,122.093,0.584,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9
Rock You Like A Hurricane,0XIvZ82aDF7JiSi3ZE320u,0.00853,0.482,252493,0.601,0.000187,7,0.249,-12.846,1,0.0486,125.619,0.774,https://api.spotify.com/v1/tracks/0XIvZ82aDF7JiSi3ZE320u
Every Rose Has Its Thorn - Remastered 2003,43GS3mtezoIFiuIZCLLiDY,0.16,0.533,260173,0.637,1.12e-05,6,0.369,-5.571,1,0.0323,140.167,0.292,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY
"Girls, Girls, Girls",5xLyTbCFONUGUuG0LtUxjn,0.0296,0.6,270427,0.931,7.1e-05,7,0.392,-4.647,1,0.0734,140.123,0.542,https://api.spotify.com/v1/tracks/5xLyTbCFONUGUuG0LtUxjn
Here I Go Again 87 - 2007 Remastered Version,3rdxvEfBp86WNcRDLaFEk9,0.207,0.39,270160,0.898,6.64e-05,7,0.217,-4.089,1,0.045,90.703,0.204,https://api.spotify.com/v1/tracks/3rdxvEfBp86WNcRDLaFEk9
Walk This Way,4lRdpZYTwaPpuKpquO6bo3,0.00841,0.767,310960,0.651,3.86e-05,6,0.0609,-10.186,0,0.0501,105.592,0.946,https://api.spotify.com/v1/tracks/4lRdpZYTwaPpuKpquO6bo3
Sweet Child O' Mine,4MhTFsyqIJnjsOweVcU8ug,0.141,0.449,356400,0.901,0.0675,6,0.128,-7.711,1,0.0526,125.148,0.696,https://api.spotify.com/v1/tracks/4MhTFsyqIJnjsOweVcU8ug
We're Not Gonna Take It,5RHG4SQ6iJ1qQJmt3EFJCX,0.0127,0.502,219667,0.924,0.0,4,0.162,-6.299,1,0.0503,149.186,0.922,https://api.spotify.com/v1/tracks/5RHG4SQ6iJ1qQJmt3EFJCX
Poison,1iQpStZpzBb5TOuTDKJKdj,0.0515,0.3,269600,0.894,0.000333,2,0.125,-7.786,0,0.109,118.631,0.268,https://api.spotify.com/v1/tracks/1iQpStZpzBb5TOuTDKJKdj
I Hate Myself for Loving You,2HXixVqzzm9rEUIMAWzshl,0.0846,0.611,246800,0.883,1.2e-06,9,0.192,-11.225,1,0.0539,117.928,0.604,https://api.spotify.com/v1/tracks/2HXixVqzzm9rEUIMAWzshl
Unskinny Bop,1Z6lKdYhwp8WYoBqGCKxlM,0.0657,0.574,228067,0.93,7.78e-06,1,0.108,-2.949,1,0.0413,92.303,0.69,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM
Barracuda,4KfSdst7rW39C0sfhArdrz,0.015,0.547,261933,0.691,0.105,4,0.144,-13.553,0,0.0369,137.148,0.667,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz
I Ran,1kDWbI0qgA2a11idtF2xNx,0.000466,0.525,220307,0.858,0.878,9,0.166,-4.927,0,0.0345,145.492,0.669,https://api.spotify.com/v1/tracks/1kDWbI0qgA2a11idtF2xNx
Once In A Lifetime - 2005 Remastered Version,38Ngied9rBORlAbLYNCl4k,0.181,0.644,259907,0.919,0.134,2,0.622,-6.289,1,0.0561,117.459,0.871,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k
Personal Jesus - Original Seven Inch Version,1xShPgQbOUa98avWJQFDBY,0.0112,0.637,224907,0.682,0.0234,11,0.0473,-11.625,1,0.0366,129.983,0.714,https://api.spotify.com/v1/tracks/1xShPgQbOUa98avWJQFDBY
Desire,4D01oA1mGouaAT7fubvKRT,0.000212,0.49,179360,0.827,0.00406,8,0.112,-9.481,1,0.0482,108.577,0.626,https://api.spotify.com/v1/tracks/4D01oA1mGouaAT7fubvKRT
How Soon Is Now? - 2011 Remastered Version,1YrnDTqvcnUKxAIeXyaEmU,0.000854,0.398,408173,0.93,0.121,11,0.0874,-6.76,1,0.0615,190.818,0.725,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU
Just Like Heaven - 2006 Remastered Version,1KSkVwl54ghzE1jSbsVNBr,0.0524,0.442,212013,0.935,0.000307,9,0.188,-6.903,1,0.0424,151.448,0.514,https://api.spotify.com/v1/tracks/1KSkVwl54ghzE1jSbsVNBr
Billie Jean,5ChkMS8OtdzJeqyybCc9R5,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,0.847,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5
Bad Medicine,72hcFp4tYkd3dbNA9dZ3Pv,0.048,0.555,316707,0.973,0.0,9,0.0853,-3.804,1,0.035,118.642,0.805,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv
Where The Streets Have No Name - Remastered,7h1YqA5MZrRxmkUFpukRcp,0.0113,0.492,336613,0.709,0.00564,2,0.153,-9.66,1,0.0359,125.799,0.264,https://api.spotify.com/v1/tracks/7h1YqA5MZrRxmkUFpukRcp
Panama - 2015 Remastered Version,05RgAMGypEvqhNs5hPCbMS,0.00124,0.527,210227,0.978,4.75e-05,8,0.0744,-5.436,1,0.109,141.169,0.463,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS
Stand - Remastered,5xQS3BaNZDrltmswg7B8YD,0.435,0.65,192960,0.732,0.0,4,0.093,-10.042,1,0.0289,109.292,0.919,https://api.spotify.com/v1/tracks/5xQS3BaNZDrltmswg7B8YD
Jane Says,7c1Dar0pIAW7w5TzaGjt9t,0.0387,0.426,286987,0.65,3.76e-06,7,0.126,-7.747,1,0.0332,82.184,0.493,https://api.spotify.com/v1/tracks/7c1Dar0pIAW7w5TzaGjt9t
Hungry Like The Wolf - 2009 Remastered Version,39lSeqnyjZJejRuaREfyLL,0.0433,0.691,220627,0.812,1.16e-06,0,0.299,-7.772,1,0.0558,127.568,0.685,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL
18 And Life,1HlGblweLq0eAwnb0NY1EQ,0.000384,0.457,231280,0.794,7.26e-05,1,0.131,-6.624,0,0.0298,90.439,0.354,https://api.spotify.com/v1/tracks/1HlGblweLq0eAwnb0NY1EQ
The Safety Dance,5O4NFbDqJ8SOfbjnIhdPDt,0.0252,0.524,164867,0.881,0.0,5,0.101,-4.479,1,0.0468,101.677,0.62,https://api.spotify.com/v1/tracks/5O4NFbDqJ8SOfbjnIhdPDt
West End Girls - 2001 Remastered Version,7FlwylpJSe3ea6m1IrkizS,0.0114,0.648,245360,0.947,0.0567,4,0.105,-6.617,0,0.0369,113.255,0.602,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS
Eye of the Tiger,64F1ojnPPiJiFZtYQtHB7r,0.158,0.823,245533,0.563,0.00033,0,0.0861,-10.134,0,0.0318,108.86,0.563,https://api.spotify.com/v1/tracks/64F1ojnPPiJiFZtYQtHB7r
You Spin Me Round (Like a Record),7uHO4AmKtyGa5v5fsElGoC,0.0308,0.567,199667,0.943,0.0966,6,0.544,-7.992,0,0.0387,128.207,0.965,https://api.spotify.com/v1/tracks/7uHO4AmKtyGa5v5fsElGoC
Shout,2gQaQUhDCNGfBVXTvxAmXQ,0.174,0.511,393667,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,0.498,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ
Tainted Love,44hOGg1uFg1XJZGZYNwYmM,0.438,0.569,162507,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,0.696,https://api.spotify.com/v1/tracks/44hOGg1uFg1XJZGZYNwYmM
Dr Feelgood,3xGUsy7FZIOibMKrQGFnRH,0.000766,0.536,282560,0.959,0.0533,2,0.22,-5.126,1,0.076,111.012,0.39,https://api.spotify.com/v1/tracks/3xGUsy7FZIOibMKrQGFnRH
Summer Of '69,0GONea6G2XdnHWjNZd6zt3,0.0183,0.508,216053,0.834,0.0,2,0.0732,-6.205,1,0.0386,139.131,0.774,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3
One (Remastered),10HlI5OL8VIdMh2CaymhbD,0.00112,0.444,447440,0.703,0.0761,7,0.127,-9.443,1,0.0641,106.228,0.419,https://api.spotify.com/v1/tracks/10HlI5OL8VIdMh2CaymhbD
Money For Nothing,4yqtwO7MQIIXqoiRBPHAgR,0.0491,0.667,506400,0.655,0.000894,2,0.0641,-9.339,0,0.0367,134.212,0.657,https://api.spotify.com/v1/tracks/4yqtwO7MQIIXqoiRBPHAgR
Jessie's Girl,6EUumCXY2GwkIKcuVGfJyM,0.113,0.704,195933,0.77,0.0,2,0.101,-8.843,1,0.0526,131.57,0.839,https://api.spotify.com/v1/tracks/6EUumCXY2GwkIKcuVGfJyM
Come On Eileen,0EMmVUYs9ZZRHtlADB88uz,0.648,0.45,287307,0.658,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,0.781,https://api.spotify.com/v1/tracks/0EMmVUYs9ZZRHtlADB88uz
Fight For Your Right,5NLuC70kZQv8q34QyQa1DP,0.129,0.673,207400,0.72,0.0133,8,0.0813,-10.411,1,0.0376,133.62,0.6,https://api.spotify.com/v1/tracks/5NLuC70kZQv8q34QyQa1DP
Love Will Tear Us Apart - 2010 Remastered Version,1r8oPEXqnhUVgkUkJNqEuF,0.000989,0.525,204621,0.902,0.691,2,0.137,-8.662,1,0.0368,146.83,0.907,https://api.spotify.com/v1/tracks/1r8oPEXqnhUVgkUkJNqEuF
Runaway,0X1sqQ652p1sceKM2nJlIJ,0.00482,0.476,230667,0.897,2.38e-05,9,0.152,-4.237,0,0.0627,152.497,0.667,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ
Faith - Remastered,0HEmnAUT8PHznIAAmVXqFJ,0.0094,0.887,193200,0.48,3.58e-05,11,0.0662,-11.994,1,0.117,95.846,0.607,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ
Working for the Weekend,0sgDEFq9oeC8ueOK0mR5IA,0.027,0.526,220707,0.924,0.000728,7,0.598,-5.591,1,0.0391,147.28,0.793,https://api.spotify.com/v1/tracks/0sgDEFq9oeC8ueOK0mR5IA
Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,0.372,0.638,251489,0.8,0.00553,7,0.113,-12.077,1,0.0572,112.055,0.569,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE
Take On Me,2WfaOiMkCvy7F5fcp2zZ8L,0.018,0.573,225280,0.902,0.00125,6,0.0928,-7.638,0,0.054,84.412,0.876,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L
Relax,5VB2p0S9jlSXEUNT5wckIQ,0.334,0.676,236800,0.7,1.4e-05,11,0.0462,-13.397,0,0.0391,114.932,0.692,https://api.spotify.com/v1/tracks/5VB2p0S9jlSXEUNT5wckIQ
Blue Monday - 2016 Remastered Version,1RSy7B2vfPi84N80QJ6frX,0.000726,0.793,450800,0.703,0.88,0,0.075,-9.548,1,0.0581,130.27,0.856,https://api.spotify.com/v1/tracks/1RSy7B2vfPi84N80QJ6frX
Don't You (Forget About Me),4aWn4NHlELpOehxsBaQeoe,0.168,0.66,263040,0.816,0.0181,2,0.0608,-6.61,1,0.0299,111.346,0.678,https://api.spotify.com/v1/tracks/4aWn4NHlELpOehxsBaQeoe
Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,0.25,0.491,248907,0.802,0.0,4,0.387,-7.106,1,0.0392,119.25,0.472,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg
The Boys Of Summer,4gvea7UlDkAvsJBPZAd4oB,0.546,0.522,288733,0.559,0.00565,6,0.188,-13.641,1,0.0387,176.894,0.908,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB
Addicted To Love,5izGeTxueiFX1UPFGohY9w,0.361,0.702,363640,0.59,3.91e-06,2,0.0512,-12.76,1,0.0302,111.57,0.973,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w
I Still Haven't Found What I'm Looking For - Remastered 2007,3MRQ3CSjoiV1HFil8ykM9M,0.0139,0.565,277480,0.764,0.00488,1,0.079,-9.43,1,0.0351,100.891,0.686,https://api.spotify.com/v1/tracks/3MRQ3CSjoiV1HFil8ykM9M
Mountain Song,5fKZJHzJ9d3MADArbm9muW,0.0155,0.324,242720,0.931,0.0252,9,0.277,-6.803,1,0.0837,82.748,0.313,https://api.spotify.com/v1/tracks/5fKZJHzJ9d3MADArbm9muW
Cum on Feel the Noize,6FBmHx1FuaSnTnnnaThgbF,0.000183,0.441,287400,0.908,0.00328,11,0.0612,-4.627,0,0.115,145.439,0.632,https://api.spotify.com/v1/tracks/6FBmHx1FuaSnTnnnaThgbF
Call Me,7HKxTNVlkHsfMLhigmhC0I,0.000646,0.554,212227,0.833,0.0025,2,0.0737,-6.667,0,0.0347,142.673,0.773,https://api.spotify.com/v1/tracks/7HKxTNVlkHsfMLhigmhC0I
Cherry Pie,7LygtNjQ65PSdzVjUnHXQb,0.0372,0.472,201027,0.946,0.0,2,0.352,-4.591,1,0.145,177.489,0.486,https://api.spotify.com/v1/tracks/7LygtNjQ65PSdzVjUnHXQb
Walk This Way,2vX5WL7s6UdeQyweZEx7PP,0.0249,0.629,211027,0.785,9.45e-06,5,0.0522,-10.761,1,0.0471,108.531,0.869,https://api.spotify.com/v1/tracks/2vX5WL7s6UdeQyweZEx7PP
Crazy Train - Remastered,2b9lp5A6CqSzwOrBfAFhof,0.361,0.453,296200,0.906,0.000569,9,0.26,-4.001,1,0.115,137.575,0.473,https://api.spotify.com/v1/tracks/2b9lp5A6CqSzwOrBfAFhof
Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,0.00242,0.317,165907,0.981,0.00677,6,0.0852,-7.102,1,0.174,140.079,0.234,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ
Run to the Hills - 1998 Remastered Version,2JS1iE5A5RHvUPH5Zl9jlF,0.0103,0.221,233960,0.956,0.000523,0,0.195,-4.641,1,0.0876,173.254,0.432,https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF
Real Wild Child (Wild One),4blsgJTKfFehcYdPvPkNoM,0.00182,0.566,218400,0.926,0.122,4,0.281,-7.099,1,0.0327,146.271,0.963,https://api.spotify.com/v1/tracks/4blsgJTKfFehcYdPvPkNoM
Rebel Yell,1S2yXfKjH5S14W5ga1m0nD,0.000732,0.536,288533,0.869,0.000374,4,0.337,-4.91,0,0.0597,166.383,0.493,https://api.spotify.com/v1/tracks/1S2yXfKjH5S14W5ga1m0nD
Pride (In The Name Of Love),4Jdr7BkpqkkUwl2pFR0yVj,0.000901,0.421,227733,0.742,0.00216,4,0.689,-10.564,1,0.0334,105.889,0.762,https://api.spotify.com/v1/tracks/4Jdr7BkpqkkUwl2pFR0yVj
She Sells Sanctuary,4vnLdmUdkOworoveEzpEST,4.82e-06,0.55,252533,0.765,0.873,7,0.132,-8.684,1,0.0287,139.453,0.417,https://api.spotify.com/v1/tracks/4vnLdmUdkOworoveEzpEST
The Final Countdown,3MrRksHupTVEQ7YbA0FsZK,0.0628,0.536,310333,0.844,0.00084,6,0.0608,-6.918,0,0.058,117.652,0.185,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK
Personal Jesus - Single Version,4UCTgh5jvtqoaMX6MAhUNn,0.0911,0.673,224933,0.899,0.0172,11,0.0481,-3.528,1,0.0434,129.885,0.793,https://api.spotify.com/v1/tracks/4UCTgh5jvtqoaMX6MAhUNn
The Killing Moon,15049rGLXHwrWtE4euUb5C,0.132,0.522,346280,0.85,0.0338,7,0.295,-4.769,1,0.0361,124.216,0.71,https://api.spotify.com/v1/tracks/15049rGLXHwrWtE4euUb5C
Don't Change,3W5V3fnZGcWb1EPSspF7lW,5.93e-05,0.206,268200,0.81,0.0644,9,0.0855,-6.492,1,0.0423,163.552,0.155,https://api.spotify.com/v1/tracks/3W5V3fnZGcWb1EPSspF7lW
Boys Don't Cry,1QFh8OH1e78dGd3VyJZCAC,0.00517,0.462,155973,0.836,0.0,11,0.18,-5.766,0,0.0621,168.766,0.671,https://api.spotify.com/v1/tracks/1QFh8OH1e78dGd3VyJZCAC
Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,0.287,0.796,222427,0.872,0.0,9,0.284,-6.722,0,0.0573,129.894,0.866,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N
Debaser,3FzKPS0oVknVlCW3PhxIHl,0.000427,0.487,173173,0.884,0.402,5,0.0954,-11.995,1,0.0425,135.533,0.569,https://api.spotify.com/v1/tracks/3FzKPS0oVknVlCW3PhxIHl
Whip It,6QG0wcgoCsa9pqFyTg0rRO,0.0658,0.768,158107,0.716,0.00213,2,0.0379,-12.922,1,0.0625,157.935,0.961,https://api.spotify.com/v1/tracks/6QG0wcgoCsa9pqFyTg0rRO
Love Buzz,4LzM58Gzcc0Wumj4djK1mX,2.38e-05,0.465,215120,0.886,0.314,3,0.152,-7.183,1,0.0354,137.986,0.772,https://api.spotify.com/v1/tracks/4LzM58Gzcc0Wumj4djK1mX
It's The End Of The World As We Know It (And I Feel Fine),2abfaXRfvXr9ErmI8oqz4g,0.0242,0.566,246973,0.893,0.0,7,0.0343,-8.88,1,0.0309,102.813,0.774,https://api.spotify.com/v1/tracks/2abfaXRfvXr9ErmI8oqz4g
Teen Age Riot (Album Version),0WIbzDVEpmOyBnqqdtqIL9,0.000277,0.286,417800,0.907,0.202,7,0.0837,-9.67,1,0.0374,156.395,0.746,https://api.spotify.com/v1/tracks/0WIbzDVEpmOyBnqqdtqIL9
Sunday Bloody Sunday - Remastered 2008,4nuUssdgKFy2QyYHHNkZQW,0.415,0.541,279440,0.946,0.000389,6,0.0468,-7.459,1,0.058,101.169,0.728,https://api.spotify.com/v1/tracks/4nuUssdgKFy2QyYHHNkZQW
Video Killed The Radio Star,7o7E1nrHWncYY7PY94gCiX,0.103,0.68,252773,0.678,0.00828,1,0.204,-11.548,1,0.0754,131.165,0.251,https://api.spotify.com/v1/tracks/7o7E1nrHWncYY7PY94gCiX
Waiting Room,5FFowl1Ve4S5OehL6OywSg,0.00401,0.616,173267,0.727,0.86,1,0.157,-8.176,0,0.0365,92.259,0.54,https://api.spotify.com/v1/tracks/5FFowl1Ve4S5OehL6OywSg
Don't Want To Know If You Are Lonely,4tPFEWRuNQhibDQSGB2PVE,0.00128,0.305,210867,0.965,0.00124,0,0.317,-5.926,1,0.0809,90.81,0.644,https://api.spotify.com/v1/tracks/4tPFEWRuNQhibDQSGB2PVE
Epic,4ReyTz0y3TGkX48wO3Llot,0.0222,0.358,293653,0.893,0.0524,4,0.126,-7.486,0,0.12,174.238,0.262,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot
New Sensation,03Z0v1NYSk186ajlxqHSx4,0.00655,0.679,220160,0.946,3.46e-05,9,0.0524,-5.281,1,0.0638,115.425,0.89,https://api.spotify.com/v1/tracks/03Z0v1NYSk186ajlxqHSx4
Brass In Pocket - 2006 Remastered Version,2hvOsGJc6qll4WzW8Ljqc3,0.368,0.751,185960,0.703,0.00123,9,0.196,-5.687,1,0.0287,97.931,0.907,https://api.spotify.com/v1/tracks/2hvOsGJc6qll4WzW8Ljqc3
Pictures Of You - Remastered,72gg0bqrLCCyomkfunyiuU,0.00325,0.476,448307,0.764,0.112,9,0.138,-6.454,1,0.032,171.903,0.546,https://api.spotify.com/v1/tracks/72gg0bqrLCCyomkfunyiuU
