,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
Pon de Replay,4TsmezEQVSZNNPv5RJ65Ov,0.000155,0.779,246960,0.64,0.00077,7,0.101,-8.415,1,0.159,99.019,0.498,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov
Mo Money Mo Problems (feat. Mase & Puff Daddy),3kG2YgxjYnnPBlo7H08Xt3,0.0271,0.857,253133,0.867,0.0,6,0.128,-4.952,0,0.0635,104.382,0.918,https://api.spotify.com/v1/tracks/3kG2YgxjYnnPBlo7H08Xt3
Ms. New Booty,0k6HUzaRHpQ3eEWr1C7Esh,0.016,0.64,252653,0.62,0.0,1,0.0831,-5.931,1,0.416,129.37,0.609,https://api.spotify.com/v1/tracks/0k6HUzaRHpQ3eEWr1C7Esh
Crazy In Love,5IVuqXILoxVWvWEPm82Jxr,0.00249,0.646,236133,0.77,0.0,2,0.0715,-6.596,0,0.226,99.165,0.681,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr
Hey Ma,0Uhnzk5zI46IRlQ04LNOtc,0.0306,0.722,232533,0.667,6.02e-06,8,0.0856,-5.737,1,0.406,180.627,0.915,https://api.spotify.com/v1/tracks/0Uhnzk5zI46IRlQ04LNOtc
All Falls Down,2cYZpcIV39X48RnOFM7w2V,0.184,0.643,223507,0.717,0.0,8,0.152,-4.876,0,0.506,90.893,0.46,https://api.spotify.com/v1/tracks/2cYZpcIV39X48RnOFM7w2V
Freek-A-Leek,4MeDnO5yA2Zi6IMlVApRci,0.0744,0.756,235187,0.691,0.0,2,0.364,-3.718,1,0.178,104.999,0.632,https://api.spotify.com/v1/tracks/4MeDnO5yA2Zi6IMlVApRci
Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah,0.243,0.909,229933,0.539,0.0,8,0.0674,-4.278,0,0.116,90.038,0.869,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah
All I Do Is Win,6u5M4jPpYkoRV4vVHDQvkd,0.0104,0.549,227293,0.791,0.0,10,0.444,-3.535,1,0.133,150.094,0.293,https://api.spotify.com/v1/tracks/6u5M4jPpYkoRV4vVHDQvkd
Tipsy - Radio Mix,2lVDc57IMK6nypg2iuEWVR,0.0484,0.925,243027,0.748,0.0,11,0.101,-5.572,0,0.278,92.978,0.615,https://api.spotify.com/v1/tracks/2lVDc57IMK6nypg2iuEWVR
Get Busy,7C86DVl6REN8VPeGEMOf9q,0.615,0.735,211666,0.824,0.0,10,0.158,-4.143,0,0.036,100.202,0.726,https://api.spotify.com/v1/tracks/7C86DVl6REN8VPeGEMOf9q
The Next Episode,4LwU4Vp6od3Sb08CsP99GC,0.0279,0.916,161507,0.906,0.0,3,0.0803,-2.494,0,0.195,95.3,0.291,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC
The Way You Move (feat. Sleepy Brown) - Club Mix,5z7mYFfhw6N6f23VwrokJD,0.126,0.871,234000,0.597,0.000115,5,0.0638,-4.932,0,0.0464,125.999,0.635,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD
Hips Don't Lie,3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.778,218093,0.824,0.0,10,0.405,-5.892,0,0.0712,100.024,0.756,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V
Don't Cha,1gZ7i4qxXkHZb1r6eioaAP,0.00603,0.879,272080,0.643,1.42e-06,1,0.0992,-3.709,1,0.0888,120.012,0.582,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP
Right Thurr,0l3GEbH3CviUytD6iX4wzg,0.15,0.866,249800,0.749,0.0,2,0.0591,-3.977,1,0.253,92.077,0.891,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg
P.I.M.P.,2D1hlMwWWXpkc3CZJ5U351,0.0485,0.673,249467,0.785,3.65e-06,10,0.0397,-2.894,0,0.351,84.607,0.85,https://api.spotify.com/v1/tracks/2D1hlMwWWXpkc3CZJ5U351
Rock Wit U (Awww Baby),6pWzCKTrKrwbUPzY8RLCoP,0.433,0.712,209120,0.805,0.0,4,0.179,-3.142,0,0.0739,94.973,0.851,https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP
Where The Hood At,6RUpJeXT6U4SPEafnr9Wr7,0.158,0.536,286267,0.946,0.0,5,0.368,-3.002,0,0.36,185.967,0.779,https://api.spotify.com/v1/tracks/6RUpJeXT6U4SPEafnr9Wr7
Country Grammar (Hot Shit),2Lg4kvhOrPhpGEZmSe7VAN,0.00802,0.872,287000,0.673,0.0,2,0.155,-6.879,1,0.108,162.781,0.527,https://api.spotify.com/v1/tracks/2Lg4kvhOrPhpGEZmSe7VAN
Hard Knock Life (Ghetto Anthem),5Tl0HJvynZtKdSUMKbFVVX,0.0814,0.883,238467,0.659,0.00119,10,0.0285,-6.017,0,0.294,77.03,0.557,https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX
I'm N Luv (Wit a Stripper) (feat. Mike Jones),1lih9AUGlOI2qbAkptdBsr,0.00544,0.731,265333,0.368,0.0,8,0.193,-10.38,1,0.0688,145.171,0.512,https://api.spotify.com/v1/tracks/1lih9AUGlOI2qbAkptdBsr
"Independent Women, Pt. 1",69XUpOpjzDKcfdxqZebGiI,0.362,0.73,221133,0.602,3.69e-06,6,0.169,-3.782,0,0.206,97.954,0.927,https://api.spotify.com/v1/tracks/69XUpOpjzDKcfdxqZebGiI
Last Night,3Cn1FSSTXeQ7hCfrbizrD0,0.168,0.916,255773,0.85,0.000106,3,0.0904,-5.067,0,0.0634,121.001,0.972,https://api.spotify.com/v1/tracks/3Cn1FSSTXeQ7hCfrbizrD0
Big Poppa,63BcfK6YAzJYeISaTPr6IO,0.344,0.765,249867,0.671,0.0,9,0.0506,-5.249,0,0.278,84.5,0.798,https://api.spotify.com/v1/tracks/63BcfK6YAzJYeISaTPr6IO
Without Me,7lQ8MOhq6IN2w8EYcFNSUk,0.00348,0.929,290227,0.65,0.0,7,0.308,-2.882,1,0.0858,112.249,0.655,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk
Family Affair,2D5QhvAWddOJTvk1XawrTU,0.2,0.926,267960,0.568,4.53e-05,8,0.0806,-2.308,0,0.0461,92.902,0.969,https://api.spotify.com/v1/tracks/2D5QhvAWddOJTvk1XawrTU
Señorita,0aj2QKJvz6CePykmlTApiD,0.0729,0.841,294867,0.629,0.0,1,0.0742,-5.351,1,0.0442,97.963,0.87,https://api.spotify.com/v1/tracks/0aj2QKJvz6CePykmlTApiD
Culo,4tAru66VGVLWYjg90UV4vJ,0.114,0.858,219080,0.656,0.0,6,0.141,-4.96,0,0.358,59.972,0.969,https://api.spotify.com/v1/tracks/4tAru66VGVLWYjg90UV4vJ
Magic Stick,4SVLlDIeY6w5axpMVhy0qH,0.126,0.862,334414,0.488,0.00018,2,0.301,-7.914,1,0.275,92.965,0.57,https://api.spotify.com/v1/tracks/4SVLlDIeY6w5axpMVhy0qH
Wait (The Whisper Song),5Y78yINSOCW6xbOfGWNBg4,0.00112,0.933,179160,0.513,0.00248,7,0.107,-13.203,1,0.347,102.017,0.595,https://api.spotify.com/v1/tracks/5Y78yINSOCW6xbOfGWNBg4
Peaches And Cream,2SLZ2rX5773RS16mcqBxG7,0.00277,0.677,193093,0.52,0.0,4,0.0532,-6.255,0,0.334,203.862,0.768,https://api.spotify.com/v1/tracks/2SLZ2rX5773RS16mcqBxG7
"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",2uiEqPjMmIJXOKplzsEASP,0.116,0.635,289739,0.751,0.0,1,0.0951,-5.055,0,0.357,126.806,0.591,https://api.spotify.com/v1/tracks/2uiEqPjMmIJXOKplzsEASP
Always On Time,4YA7nxDtAVE2R1Eryx7uRu,0.19,0.839,245373,0.706,0.0,5,0.205,-6.119,0,0.231,96.67,0.857,https://api.spotify.com/v1/tracks/4YA7nxDtAVE2R1Eryx7uRu
Pump It,6btyEL6NwUa97Nex9cZFvo,0.0109,0.646,213067,0.923,0.0,9,0.746,-3.108,1,0.169,153.659,0.74,https://api.spotify.com/v1/tracks/6btyEL6NwUa97Nex9cZFvo
Lose Control (feat. Ciara & Fat Man Scoop),1ulAlG3x3jWtCCK2SI4qyL,0.0324,0.901,227893,0.812,0.00906,4,0.0493,-7.039,0,0.107,125.462,0.785,https://api.spotify.com/v1/tracks/1ulAlG3x3jWtCCK2SI4qyL
Miami,6e8Ou0wiqAzIpWb2eSxll8,0.0339,0.877,197560,0.534,1.73e-05,1,0.0441,-6.18,1,0.151,108.171,0.89,https://api.spotify.com/v1/tracks/6e8Ou0wiqAzIpWb2eSxll8
'Till I Collapse,4xkOaSrkexMciUUogZKVTS,0.0757,0.572,297893,0.853,0.0,1,0.0798,-3.203,1,0.217,171.297,0.102,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS
Bring Em Out,7u6aTzXw1JtiK5sr7XctFs,0.0298,0.759,216707,0.891,0.0,11,0.141,-2.983,1,0.257,98.579,0.587,https://api.spotify.com/v1/tracks/7u6aTzXw1JtiK5sr7XctFs
Drop It Like It's Hot,4Tyv7nnNTHC6mR1pTubIrw,0.188,0.912,270467,0.553,0.0,1,0.102,-4.716,1,0.205,91.991,0.62,https://api.spotify.com/v1/tracks/4Tyv7nnNTHC6mR1pTubIrw
Let Me Love You,3ibKnFDaa3GhpPGlOUj7ff,0.235,0.656,256733,0.578,0.0,7,0.118,-8.97,0,0.0922,94.514,0.556,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff
Get Low,0r2Bul2NuCViraT2zX1l5j,0.0301,0.521,334067,0.625,0.0,1,0.121,-7.47,1,0.067,101.019,0.136,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j
Juicy,2b7FqlHc3JrzlYtGEkzq22,0.483,0.873,301467,0.816,0.0,9,0.146,-4.645,1,0.256,96.067,0.79,https://api.spotify.com/v1/tracks/2b7FqlHc3JrzlYtGEkzq22
Ruff Ryders' Anthem,32SFvZODywPBVDYSYtqxCj,0.202,0.867,231040,0.796,0.0,6,0.0838,-4.73,1,0.0693,92.766,0.776,https://api.spotify.com/v1/tracks/32SFvZODywPBVDYSYtqxCj
"So Fresh, So Clean",6glsMWIMIxQ4BedzLqGVi4,0.0278,0.725,240027,0.64,0.0,5,0.099,-7.905,0,0.332,166.029,0.915,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4
Ride Wit Me,06iMqWThw4w8fTFyccvOwr,0.0668,0.854,291782,0.692,0.0,7,0.247,-6.625,1,0.0479,101.865,0.753,https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr
A Milli,6ScJMrlpiLfZUGtWp4QIVt,0.0527,0.679,221840,0.684,0.000895,6,0.177,-8.559,1,0.278,151.748,0.755,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt
Right Now (Na Na Na),1ARJhjuI6TNYZCxYygFQ4F,0.283,0.816,240747,0.851,0.0,8,0.543,-4.166,0,0.19,137.968,0.568,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F
Jenny from the Block - Track Masters Remix,4ZOyH6KjomjlqCz3oFqglr,0.00833,0.844,187840,0.754,3.42e-06,6,0.0575,-5.46,1,0.207,100.002,0.961,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr
Where the Party At,5mNV8Mz59bzyuQ53gTw0c0,0.31,0.596,232573,0.661,0.0,5,0.0847,-6.239,0,0.226,129.491,0.86,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0
Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,0.0223,0.638,207627,0.699,0.0,1,0.0917,-5.54,0,0.384,92.939,0.66,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ
Stand Up,2CtCwQhY0ZLvr8L2l8Bo6e,0.358,0.745,213760,0.841,0.0,6,0.111,-4.774,1,0.357,97.909,0.767,https://api.spotify.com/v1/tracks/2CtCwQhY0ZLvr8L2l8Bo6e
Too Close,5IFCyWplye09HytIP80RCF,0.0118,0.847,259440,0.402,0.0,7,0.283,-9.952,1,0.0641,99.693,0.752,https://api.spotify.com/v1/tracks/5IFCyWplye09HytIP80RCF
Bomb Intro / Pass That Dutch,1MaI6NwdrqnE3mRzOYTpoo,0.0435,0.899,217200,0.645,0.101,10,0.358,-11.621,0,0.271,110.895,0.348,https://api.spotify.com/v1/tracks/1MaI6NwdrqnE3mRzOYTpoo
Ain't It Funny - Murder Remix,1yeLSqz8u8ip9NnzjGs7lQ,0.384,0.783,229800,0.758,0.0,10,0.0938,-2.663,0,0.151,89.434,0.78,https://api.spotify.com/v1/tracks/1yeLSqz8u8ip9NnzjGs7lQ
Mesmerize,2iclfHORMqpR3TxuhwVRhD,0.0554,0.762,278720,0.641,0.0,1,0.454,-6.784,1,0.209,90.089,0.368,https://api.spotify.com/v1/tracks/2iclfHORMqpR3TxuhwVRhD
21 Questions,70FCugJxa7XW04Np6iYJdI,0.349,0.646,224440,0.813,9.37e-05,6,0.0427,-3.846,0,0.299,92.729,0.895,https://api.spotify.com/v1/tracks/70FCugJxa7XW04Np6iYJdI
Sunshine - Explicit Album Version,22irp40MtAAatGBNsWE3du,0.0231,0.816,222480,0.384,0.0,7,0.284,-9.922,1,0.0852,93.958,0.836,https://api.spotify.com/v1/tracks/22irp40MtAAatGBNsWE3du
Foolish,2FbD2sqUmAdjqqCBp0mn2g,0.337,0.665,227387,0.696,0.0,0,0.106,-5.763,1,0.0521,90.116,0.711,https://api.spotify.com/v1/tracks/2FbD2sqUmAdjqqCBp0mn2g
Ghetto Supastar (That Is What You Are),3ZI94oaQBva1OK6DmpIGG7,0.0392,0.806,265867,0.635,1.01e-06,1,0.189,-8.842,0,0.248,99.99,0.565,https://api.spotify.com/v1/tracks/3ZI94oaQBva1OK6DmpIGG7
Overnight Celebrity,024Q1MI4uaYHF6j2Q2ZYgF,0.182,0.828,233360,0.792,0.0,10,0.281,-5.435,0,0.179,134.199,0.777,https://api.spotify.com/v1/tracks/024Q1MI4uaYHF6j2Q2ZYgF
