,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
Saturday Nights,7vGGAJBkHKxKtOnGjQduDV,0.635,0.54,209547,0.439,1.93e-05,10,0.0993,-8.591,1,0.115,167.908,0.371,https://api.spotify.com/v1/tracks/7vGGAJBkHKxKtOnGjQduDV
La Di Da,2YyvWje3cEYyqgYhNUIaBJ,0.195,0.689,209773,0.679,0.00111,7,0.224,-5.893,1,0.0517,149.972,0.475,https://api.spotify.com/v1/tracks/2YyvWje3cEYyqgYhNUIaBJ
So Close,7FjZU7XFs7P9jHI9Z0yRhK,0.121,0.7,190302,0.872,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,0.761,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK
Poundshop Kardashians,0qWgm1JTDWdfJX9Lsj8mdR,0.0419,0.557,159295,0.875,0.0,2,0.371,-1.596,0,0.0346,138.023,0.77,https://api.spotify.com/v1/tracks/0qWgm1JTDWdfJX9Lsj8mdR
Waste It On Me (feat. BTS),2r1T6xGTVaNAqBoPH4lZEE,0.252,0.669,192537,0.684,0.0,7,0.72,-4.595,1,0.0585,96.097,0.466,https://api.spotify.com/v1/tracks/2r1T6xGTVaNAqBoPH4lZEE
TELÉFONO - Remix,5GYM4rUDvbT9ov3eS1YMll,0.201,0.672,163787,0.886,4.79e-05,2,0.104,-3.234,1,0.0684,171.995,0.667,https://api.spotify.com/v1/tracks/5GYM4rUDvbT9ov3eS1YMll
Walk Alone (feat. Tom Walker),0ySwEFQoOhVaGBky9iCdFJ,0.156,0.576,205409,0.719,0.0,11,0.305,-5.163,1,0.0397,94.921,0.545,https://api.spotify.com/v1/tracks/0ySwEFQoOhVaGBky9iCdFJ
Blu,4FUDWkguOUVpLRAVn5C20z,0.29,0.384,183344,0.465,2.22e-05,0,0.359,-8.554,1,0.0341,131.604,0.636,https://api.spotify.com/v1/tracks/4FUDWkguOUVpLRAVn5C20z
Power Over Me,7iM7Zkf3uFQWE4IbjwYoN0,0.0519,0.42,206960,0.843,0.0,9,0.106,-4.231,0,0.121,173.827,0.491,https://api.spotify.com/v1/tracks/7iM7Zkf3uFQWE4IbjwYoN0
Let Go Today,3FUWD1PXnb6wxRpxqEp1zc,0.182,0.84,182400,0.193,0.0,8,0.173,-11.186,1,0.0696,99.99,0.204,https://api.spotify.com/v1/tracks/3FUWD1PXnb6wxRpxqEp1zc
