,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_href
Young Blood - Acoustic,6QPqf4WqwZkxM68bGipzvP,0.821,0.701,200613,0.234,0.0,11,0.102,-10.441,1,0.0443,84.995,0.298,https://api.spotify.com/v1/tracks/6QPqf4WqwZkxM68bGipzvP
Better,2cJS4uSqiNCeH4CgOt9LNA,0.581,0.597,201251,0.425,0.0,2,0.1,-5.513,1,0.0295,119.998,0.309,https://api.spotify.com/v1/tracks/2cJS4uSqiNCeH4CgOt9LNA
Don't Be A Fool - MTV Unplugged,5532g399TI8rHJUk84XWRD,0.752,0.307,337840,0.353,0.0,11,0.163,-9.965,0,0.0462,174.927,0.199,https://api.spotify.com/v1/tracks/5532g399TI8rHJUk84XWRD
The Other (Stripped),6xwuCb6zjLz6S8of1HTxpz,0.816,0.376,182000,0.371,0.0,7,0.337,-6.58,1,0.0365,90.514,0.395,https://api.spotify.com/v1/tracks/6xwuCb6zjLz6S8of1HTxpz
Love Me Like I'm Gone.,31LfED0sULRSPZ7Ru8Cu96,0.85,0.457,172480,0.441,3.64e-05,2,0.115,-9.866,1,0.0286,171.758,0.654,https://api.spotify.com/v1/tracks/31LfED0sULRSPZ7Ru8Cu96
Call You Home,5AHJXStapl97kWsHY6rozI,0.303,0.643,171613,0.46,7.61e-05,4,0.115,-6.963,1,0.0272,90.011,0.657,https://api.spotify.com/v1/tracks/5AHJXStapl97kWsHY6rozI
Anaheim,0JhILyKbyQnhAo6FHSSIRA,0.663,0.485,258000,0.307,4.13e-05,1,0.123,-13.129,1,0.0565,80.171,0.132,https://api.spotify.com/v1/tracks/0JhILyKbyQnhAo6FHSSIRA
"For Me, For Her, For You",468z8HtyEOGV9RY9tl3ax0,0.86,0.573,243629,0.206,1.03e-05,5,0.114,-10.707,1,0.0314,123.752,0.222,https://api.spotify.com/v1/tracks/468z8HtyEOGV9RY9tl3ax0
Yellow Bird,46vJQ8zGlk5ROgQAS7FggF,0.683,0.485,222842,0.353,0.396,6,0.106,-11.212,0,0.0296,114.064,0.0706,https://api.spotify.com/v1/tracks/46vJQ8zGlk5ROgQAS7FggF
Make Me (Cry) - Acoustic Version,6pP5RJbBH6eKR8BCYX3MSU,0.886,0.604,232907,0.261,0.0,0,0.142,-7.736,1,0.0598,77.245,0.361,https://api.spotify.com/v1/tracks/6pP5RJbBH6eKR8BCYX3MSU
Louise,0fdYaOG3Dp8t6fhW5Cel84,0.761,0.467,244867,0.324,5.73e-06,1,0.122,-11.487,1,0.0309,100.89,0.445,https://api.spotify.com/v1/tracks/0fdYaOG3Dp8t6fhW5Cel84
Magnetised - Acoustic,5baXzOMmD0sf26hayRqfqI,0.952,0.487,292187,0.0746,0.0,10,0.108,-12.952,0,0.0327,106.328,0.123,https://api.spotify.com/v1/tracks/5baXzOMmD0sf26hayRqfqI
California Numb - Acoustic,3MKcaz7j0far7FN9EVhlwx,0.889,0.73,201839,0.286,0.000122,10,0.173,-8.277,0,0.0545,83.98,0.446,https://api.spotify.com/v1/tracks/3MKcaz7j0far7FN9EVhlwx
Ghost - Live From Spotify NYC,2ndJQ968H7uRS2rrYdEaQ3,0.635,0.393,160400,0.553,0.0,0,0.676,-6.719,1,0.22,187.673,0.164,https://api.spotify.com/v1/tracks/2ndJQ968H7uRS2rrYdEaQ3
On the Run,0H1iykZgTGLQ7UzqTakG7k,0.387,0.411,206638,0.512,0.0,9,0.0676,-7.491,1,0.027,83.399,0.0544,https://api.spotify.com/v1/tracks/0H1iykZgTGLQ7UzqTakG7k
Rather Be with You - Acoustic,7fS708BKUj1zNyejmuZxDb,0.817,0.579,199705,0.256,0.0,11,0.134,-8.306,0,0.0384,109.901,0.258,https://api.spotify.com/v1/tracks/7fS708BKUj1zNyejmuZxDb
This Town,5dTJMpqiELczVuHJP3OAEu,0.711,0.69,232600,0.407,0.0,9,0.126,-7.739,1,0.0297,111.916,0.181,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu
Falling,4adOGfvov9aaovmB30fJVb,0.269,0.533,202484,0.679,0.0199,9,0.112,-8.346,1,0.0329,87.995,0.21,https://api.spotify.com/v1/tracks/4adOGfvov9aaovmB30fJVb
Rusty,2rwPOgMZHP8mFAYneg8bvh,0.16,0.87,198582,0.572,0.00282,6,0.0993,-7.667,1,0.039,119.98,0.854,https://api.spotify.com/v1/tracks/2rwPOgMZHP8mFAYneg8bvh
FourFiveSeconds,5XzmZjXhMjDHr7ZfJ6DELQ,0.868,0.579,188238,0.268,0.0,2,0.12,-5.65,1,0.0442,205.903,0.321,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ
Ol' Sweet Day,5FJGb4bs2Y4BbiX59zXksH,0.603,0.393,178053,0.558,4.85e-05,3,0.108,-9.429,1,0.0475,112.64,0.336,https://api.spotify.com/v1/tracks/5FJGb4bs2Y4BbiX59zXksH
Miles Away,1iy9FLjmcGQdjAXWi1y4D1,0.185,0.556,232000,0.592,0.324,3,0.109,-7.121,1,0.0393,138.041,0.196,https://api.spotify.com/v1/tracks/1iy9FLjmcGQdjAXWi1y4D1
Burning House,2zhk0kypGeOPsaaZcjyc14,0.887,0.728,231333,0.253,1.11e-05,0,0.133,-8.427,1,0.0304,140.923,0.457,https://api.spotify.com/v1/tracks/2zhk0kypGeOPsaaZcjyc14
Love And Happiness,5fMInRpERS8jP2zPz6QyUI,0.0269,0.884,278147,0.469,0.00111,1,0.073,-9.852,0,0.0372,94.345,0.897,https://api.spotify.com/v1/tracks/5fMInRpERS8jP2zPz6QyUI
Reasons - Acoustic,6WCejh5wPX3OHgpdT6jvn4,0.814,0.446,184840,0.388,0.0,4,0.119,-6.201,1,0.0405,175.154,0.581,https://api.spotify.com/v1/tracks/6WCejh5wPX3OHgpdT6jvn4
Life Is Confusing,4sYjFmNN8Vv2Rjg8jhwrSX,0.955,0.373,171413,0.216,0.00105,1,0.0739,-11.41,1,0.0326,129.03,0.496,https://api.spotify.com/v1/tracks/4sYjFmNN8Vv2Rjg8jhwrSX
Already Gone - Acoustic,1uFDfBodTgwaBb3qMk0GN8,0.612,0.555,174053,0.463,0.0,4,0.142,-7.994,1,0.0343,88.399,0.661,https://api.spotify.com/v1/tracks/1uFDfBodTgwaBb3qMk0GN8
Before You,5XZPQKONiLM4qANnE7JLeX,0.765,0.505,167165,0.252,0.0,9,0.0829,-10.169,1,0.0321,80.83,0.393,https://api.spotify.com/v1/tracks/5XZPQKONiLM4qANnE7JLeX
